[run_modee] stance_use_props = True
======================================================================
HOPPER-AERO MODEE CONTROLLER (LCM)
- Always sends commands; underlying hopper_driver handles mode switching
- Right stick: desired vx/vy (same mapping as Hopper4.py)
- Press Y: start CSV log (saved under ~/hopper_logs/modee_csv/ by default). Log stops when program exits.
  (Override directory: export MODEE_LOG_DIR=/your/path)
======================================================================
[run_modee] LCM URL: udpm://239.255.76.67:7667?ttl=255
[run_modee] Safety limits:
  - tau_max: (20.0, 20.0, 20.0) Nm
  - tau_sign: (1.0, 1.0, 1.0)
  - tau_out_scale: 1.0
  - tau_out_max: 8.0
  - pwm_range: [1000.0, 1300.0] us
  - thrust_ratio: 0.22
  - thrust_max_each: 10.0 N/arm
  - thrust_min_each: 0.0 N/arm
  - wbc_w_t_ref: 0.01
  - wbc_w_tsum_ref: 0.0
  - swing_kp_xy: 20.0, swing_kd_xy: 0.8 (XY)
  - swing_kp_z: 220.0, swing_kd_z: 10 (Z)
  - use_foot_vel_lpf: True
  - foot_vel_lpf_tau: 0.015 s (~10.6 Hz cutoff)
======================================================================
[modee] waiting... have_motor=False have_imu=False have_gamepad=False
[modee] FLIGHT | pos=[-0.000,+0.000,-0.480]m | f_tot=[+0.00,+0.02,+8.13]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+0.00,+0.02,+8.13]N(w) | tau=[+1.92,+2.76,+2.47]Nm | pwm=[1000,1201,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[+0.382,+0.014,-0.325]m | f_tot=[-0.20,-8.01,+1.40]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-0.20,-8.01,+1.40]N(w) | tau=[+2.77,-0.23,+2.89]Nm | pwm=[1000,1133,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.365,+0.029,-0.347]m | f_tot=[-0.34,-8.17,+0.63]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-0.34,-8.17,+0.63]N(w) | tau=[+0.53,-0.15,+2.74]Nm | pwm=[1000,1175,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.367,+0.040,-0.342]m | f_tot=[-0.59,-8.25,-0.09]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-0.59,-8.25,-0.09]N(w) | tau=[-0.50,-0.18,+3.30]Nm | pwm=[1000,1211,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.373,+0.043,-0.331]m | f_tot=[-0.77,-8.26,-0.47]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-0.77,-8.26,-0.47]N(w) | tau=[-0.77,-0.25,+4.00]Nm | pwm=[1000,1227,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.376,+0.047,-0.324]m | f_tot=[-0.94,-8.23,-0.81]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-0.94,-8.23,-0.81]N(w) | tau=[-0.80,-0.33,+4.69]Nm | pwm=[1000,1237,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.379,+0.047,-0.319]m | f_tot=[-1.05,-8.09,-0.79]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-1.05,-8.09,-0.79]N(w) | tau=[-0.81,-0.37,+5.11]Nm | pwm=[1000,1215,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.380,+0.047,-0.315]m | f_tot=[-1.10,-7.99,-0.67]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-1.10,-7.99,-0.67]N(w) | tau=[-0.81,-0.36,+5.10]Nm | pwm=[1000,1095,1300,1023,1000,1000]us
[modee] FLIGHT | pos=[+0.380,+0.047,-0.315]m | f_tot=[-1.10,-7.99,-0.67]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[-1.10,-7.99,-0.67]N(w) | tau=[-0.81,-0.36,+5.10]Nm | pwm=[1000,1095,1300,1023,1000,1000]us
[modee] FLIGHT | pos=[+0.380,+0.047,-0.315]m | f_tot=[-1.10,-7.99,-0.67]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[-1.10,-7.99,-0.67]N(w) | tau=[-0.81,-0.36,+5.09]Nm | pwm=[1000,1095,1300,1023,1000,1000]us
[modee] FLIGHT | pos=[+0.380,+0.047,-0.315]m | f_tot=[-1.10,-7.99,-0.67]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-1.10,-7.99,-0.67]N(w) | tau=[-0.81,-0.36,+5.09]Nm | pwm=[1000,1095,1300,1023,1000,1000]us
[modee] FLIGHT | pos=[+0.383,+0.048,-0.310]m | f_tot=[-1.23,-8.26,-0.63]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-1.23,-8.26,-0.63]N(w) | tau=[-0.78,-0.29,+4.82]Nm | pwm=[1000,1245,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.385,+0.050,-0.304]m | f_tot=[-1.31,-8.21,-0.68]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-1.31,-8.21,-0.68]N(w) | tau=[-0.74,-0.27,+4.83]Nm | pwm=[1000,1245,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.388,+0.051,-0.296]m | f_tot=[-1.39,-7.96,-0.50]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-1.39,-7.96,-0.50]N(w) | tau=[-0.73,-0.27,+4.83]Nm | pwm=[1000,1083,1300,1028,1000,1000]us
[modee] FLIGHT | pos=[+0.390,+0.052,-0.290]m | f_tot=[-1.48,-8.14,-0.29]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-1.48,-8.14,-0.29]N(w) | tau=[-0.73,-0.27,+4.81]Nm | pwm=[1000,1243,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.393,+0.053,-0.283]m | f_tot=[-1.50,-7.95,-0.06]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[-1.50,-7.95,-0.06]N(w) | tau=[-0.73,-0.26,+4.81]Nm | pwm=[1000,1092,1300,1024,1000,1000]us
[modee] FLIGHT | pos=[+0.394,+0.053,-0.278]m | f_tot=[-1.55,-8.19,+0.17]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-1.55,-8.19,+0.17]N(w) | tau=[-0.73,-0.25,+4.77]Nm | pwm=[1000,1246,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.395,+0.055,-0.274]m | f_tot=[-1.57,-8.20,+0.30]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-1.57,-8.20,+0.30]N(w) | tau=[-0.72,-0.24,+4.72]Nm | pwm=[1000,1247,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.396,+0.056,-0.270]m | f_tot=[-1.50,-7.94,+0.42]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-1.50,-7.94,+0.42]N(w) | tau=[-0.72,-0.23,+4.71]Nm | pwm=[1000,1234,1075,1260,1000,1000]us
[modee] FLIGHT | pos=[+0.398,+0.057,-0.266]m | f_tot=[-1.43,-7.94,+0.63]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[-1.43,-7.94,+0.63]N(w) | tau=[-0.72,-0.23,+4.70]Nm | pwm=[1000,1076,1300,1080,1000,1000]us
[modee] FLIGHT | pos=[+0.398,+0.058,-0.263]m | f_tot=[-1.37,-8.06,+0.82]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-1.37,-8.06,+0.82]N(w) | tau=[-0.71,-0.22,+4.66]Nm | pwm=[1000,1247,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.399,+0.058,-0.261]m | f_tot=[-1.26,-7.94,+0.96]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[-1.26,-7.94,+0.96]N(w) | tau=[-0.71,-0.21,+4.66]Nm | pwm=[1000,1062,1300,1092,1000,1000]us
[modee] FLIGHT | pos=[+0.400,+0.059,-0.258]m | f_tot=[-1.11,-7.93,+1.15]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-1.11,-7.93,+1.15]N(w) | tau=[-0.71,-0.21,+4.65]Nm | pwm=[1000,1147,1230,1215,1000,1000]us
[modee] FLIGHT | pos=[+0.400,+0.059,-0.257]m | f_tot=[-1.00,-7.94,+1.23]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[-1.00,-7.94,+1.23]N(w) | tau=[-0.71,-0.21,+4.64]Nm | pwm=[1000,1193,1149,1247,1000,1000]us
[modee] FLIGHT | pos=[+0.400,+0.060,-0.256]m | f_tot=[-0.81,-7.94,+1.33]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[-0.81,-7.94,+1.33]N(w) | tau=[-0.71,-0.21,+4.63]Nm | pwm=[1000,1096,1300,1155,1000,1000]us
[modee] FLIGHT | pos=[+0.400,+0.060,-0.256]m | f_tot=[-0.64,-7.95,+1.40]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-0.64,-7.95,+1.40]N(w) | tau=[-0.70,-0.20,+4.63]Nm | pwm=[1000,1225,1090,1258,1000,1000]us
[modee] FLIGHT | pos=[+0.400,+0.060,-0.254]m | f_tot=[-0.43,-7.95,+1.44]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-0.43,-7.95,+1.44]N(w) | tau=[-0.70,-0.20,+4.62]Nm | pwm=[1000,1244,1037,1276,1000,1000]us
[modee] FLIGHT | pos=[+0.401,+0.060,-0.253]m | f_tot=[-0.24,-7.95,+1.50]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[-0.24,-7.95,+1.50]N(w) | tau=[-0.70,-0.20,+4.61]Nm | pwm=[1000,1053,1300,1090,1000,1000]us
[modee] FLIGHT | pos=[+0.401,+0.060,-0.251]m | f_tot=[+0.01,-7.96,+1.59]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[+0.01,-7.96,+1.59]N(w) | tau=[-0.49,+0.22,+3.32]Nm | pwm=[1000,1272,1000,1274,1000,1000]us
[modee] FLIGHT | pos=[+0.401,+0.060,-0.251]m | f_tot=[+0.25,-7.92,+1.63]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+0.25,-7.92,+1.63]N(w) | tau=[-0.49,+0.22,+3.32]Nm | pwm=[1000,1130,1300,1120,1000,1000]us
[modee] FLIGHT | pos=[+0.401,+0.060,-0.252]m | f_tot=[+0.48,-8.09,+1.69]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[+0.48,-8.09,+1.69]N(w) | tau=[-0.49,+0.22,+3.31]Nm | pwm=[1000,1300,1000,1253,1000,1000]us
[modee] FLIGHT | pos=[+0.400,+0.059,-0.255]m | f_tot=[+0.73,-8.07,+1.69]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[+0.73,-8.07,+1.69]N(w) | tau=[-0.50,+0.22,+3.30]Nm | pwm=[1000,1300,1000,1254,1000,1000]us
[modee] FLIGHT | pos=[+0.400,+0.059,-0.256]m | f_tot=[+0.87,-8.04,+1.75]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[+0.87,-8.04,+1.75]N(w) | tau=[-0.50,+0.22,+3.30]Nm | pwm=[1000,1295,1000,1260,1000,1000]us
[modee] FLIGHT | pos=[+0.400,+0.057,-0.256]m | f_tot=[+1.00,-7.82,+1.82]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+1.00,-7.82,+1.82]N(w) | tau=[-0.50,+0.22,+3.29]Nm | pwm=[1000,1179,1254,1154,1000,1000]us
[modee] FLIGHT | pos=[+0.400,+0.056,-0.256]m | f_tot=[+1.13,-7.97,+1.97]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[+1.13,-7.97,+1.97]N(w) | tau=[-0.51,+0.23,+3.23]Nm | pwm=[1000,1299,1000,1256,1000,1000]us
[modee] FLIGHT | pos=[+0.401,+0.054,-0.256]m | f_tot=[+1.20,-7.74,+2.05]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+1.20,-7.74,+2.05]N(w) | tau=[-0.51,+0.23,+3.22]Nm | pwm=[1000,1232,1164,1200,1000,1000]us
[modee] FLIGHT | pos=[+0.401,+0.052,-0.255]m | f_tot=[+1.25,-7.70,+2.15]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[+1.25,-7.70,+2.15]N(w) | tau=[-0.51,+0.23,+3.22]Nm | pwm=[1000,1240,1149,1203,1000,1000]us
[modee] FLIGHT | pos=[+0.401,+0.050,-0.255]m | f_tot=[+1.32,-7.66,+2.30]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[+1.32,-7.66,+2.30]N(w) | tau=[-0.51,+0.23,+3.19]Nm | pwm=[1000,1297,1000,1248,1000,1000]us
[modee] FLIGHT | pos=[+0.402,+0.047,-0.254]m | f_tot=[+1.35,-7.59,+2.46]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+1.35,-7.59,+2.46]N(w) | tau=[-0.51,+0.23,+3.18]Nm | pwm=[1000,1136,1300,1081,1000,1000]us
[modee] FLIGHT | pos=[+0.402,+0.046,-0.253]m | f_tot=[+1.41,-7.76,+2.65]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[+1.41,-7.76,+2.65]N(w) | tau=[-0.52,+0.24,+3.09]Nm | pwm=[1000,1300,1000,1224,1000,1000]us
[modee] FLIGHT | pos=[+0.403,+0.043,-0.252]m | f_tot=[+1.39,-7.68,+2.77]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+1.39,-7.68,+2.77]N(w) | tau=[-0.61,+0.51,+1.11]Nm | pwm=[1000,1300,1000,1253,1000,1000]us
[modee] FLIGHT | pos=[+0.403,+0.042,-0.251]m | f_tot=[+1.34,-7.48,+2.80]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+1.34,-7.48,+2.80]N(w) | tau=[-0.61,+0.51,+1.10]Nm | pwm=[1000,1223,1214,1156,1000,1000]us
[modee] FLIGHT | pos=[+0.404,+0.039,-0.250]m | f_tot=[+1.30,-7.42,+2.95]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+1.30,-7.42,+2.95]N(w) | tau=[-0.61,+0.51,+1.09]Nm | pwm=[1000,1300,1006,1230,1000,1000]us
[modee] FLIGHT | pos=[+0.404,+0.035,-0.249]m | f_tot=[+1.25,-7.36,+3.11]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+1.25,-7.36,+3.11]N(w) | tau=[-0.61,+0.52,+1.09]Nm | pwm=[1000,1190,1300,1070,1000,1000]us
[modee] FLIGHT | pos=[+0.405,+0.032,-0.248]m | f_tot=[+1.22,-7.51,+3.34]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+1.22,-7.51,+3.34]N(w) | tau=[-0.60,+0.52,+1.03]Nm | pwm=[1000,1300,1000,1222,1000,1000]us
[modee] FLIGHT | pos=[+0.405,+0.027,-0.248]m | f_tot=[+1.07,-7.33,+3.45]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+1.07,-7.33,+3.45]N(w) | tau=[-0.60,+0.54,+0.95]Nm | pwm=[1000,1290,1000,1259,1000,1000]us
[modee] FLIGHT | pos=[+0.406,+0.023,-0.245]m | f_tot=[+0.95,-7.20,+3.57]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+0.95,-7.20,+3.57]N(w) | tau=[-0.59,+0.55,+0.88]Nm | pwm=[1000,1121,1300,1058,1000,1000]us
[modee] FLIGHT | pos=[+0.407,+0.017,-0.243]m | f_tot=[+0.82,-7.26,+3.85]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+0.82,-7.26,+3.85]N(w) | tau=[-0.49,+0.71,-0.21]Nm | pwm=[1000,1295,1000,1259,1000,1000]us
[modee] FLIGHT | pos=[+0.407,+0.012,-0.242]m | f_tot=[+0.69,-7.06,+3.90]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+0.69,-7.06,+3.90]N(w) | tau=[-0.47,+0.73,-0.37]Nm | pwm=[1000,1285,1049,1227,1000,1000]us
[modee] FLIGHT | pos=[+0.408,+0.004,-0.239]m | f_tot=[+0.56,-7.11,+4.18]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+0.56,-7.11,+4.18]N(w) | tau=[-0.37,+0.82,-1.10]Nm | pwm=[1000,1300,1000,1248,1000,1000]us
[modee] FLIGHT | pos=[+0.408,-0.001,-0.239]m | f_tot=[+0.44,-7.14,+4.26]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+0.44,-7.14,+4.26]N(w) | tau=[-0.33,+0.83,-1.33]Nm | pwm=[1000,1300,1000,1180,1000,1000]us
[modee] FLIGHT | pos=[+0.407,-0.007,-0.243]m | f_tot=[+0.26,-7.15,+4.25]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+0.26,-7.15,+4.25]N(w) | tau=[-0.31,+0.83,-1.50]Nm | pwm=[1000,1300,1000,1187,1000,1000]us
[modee] FLIGHT | pos=[+0.407,-0.011,-0.244]m | f_tot=[+0.11,-7.15,+4.26]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+0.11,-7.15,+4.26]N(w) | tau=[-0.30,+0.83,-1.57]Nm | pwm=[1000,1300,1000,1194,1000,1000]us
[modee] FLIGHT | pos=[+0.406,-0.019,-0.245]m | f_tot=[-0.10,-7.14,+4.28]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.10,-7.14,+4.28]N(w) | tau=[-0.28,+0.83,-1.70]Nm | pwm=[1000,1300,1000,1202,1000,1000]us
[modee] FLIGHT | pos=[+0.405,-0.026,-0.245]m | f_tot=[-0.32,-7.12,+4.30]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.32,-7.12,+4.30]N(w) | tau=[-0.25,+0.84,-1.89]Nm | pwm=[1000,1300,1000,1208,1000,1000]us
[modee] FLIGHT | pos=[+0.403,-0.034,-0.246]m | f_tot=[-0.52,-7.10,+4.32]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.52,-7.10,+4.32]N(w) | tau=[-0.22,+0.85,-2.07]Nm | pwm=[1000,1300,1000,1213,1000,1000]us
[modee] FLIGHT | pos=[+0.398,-0.045,-0.249]m | f_tot=[-0.76,-7.07,+4.33]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.76,-7.07,+4.33]N(w) | tau=[-0.18,+0.86,-2.24]Nm | pwm=[1000,1300,1000,1220,1000,1000]us
[modee] FLIGHT | pos=[+0.392,-0.056,-0.254]m | f_tot=[-0.93,-7.05,+4.32]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.93,-7.05,+4.32]N(w) | tau=[-0.14,+0.89,-2.43]Nm | pwm=[1000,1300,1000,1226,1000,1000]us
[modee] FLIGHT | pos=[+0.379,-0.070,-0.266]m | f_tot=[-1.01,-6.89,+4.27]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-1.01,-6.89,+4.27]N(w) | tau=[-0.12,+1.04,-2.66]Nm | pwm=[1000,1214,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[+0.365,-0.083,-0.278]m | f_tot=[-1.01,-6.94,+4.37]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-1.01,-6.94,+4.37]N(w) | tau=[-0.15,+1.14,-2.63]Nm | pwm=[1000,1284,1000,1270,1000,1000]us
[modee] FLIGHT | pos=[+0.343,-0.101,-0.296]m | f_tot=[-0.88,-7.00,+4.41]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.88,-7.00,+4.41]N(w) | tau=[-0.18,+1.26,-2.48]Nm | pwm=[1000,1300,1000,1232,1000,1000]us
[modee] FLIGHT | pos=[+0.323,-0.115,-0.312]m | f_tot=[-0.77,-7.03,+4.39]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-0.77,-7.03,+4.39]N(w) | tau=[-0.23,+1.32,-2.34]Nm | pwm=[1000,1300,1001,1236,1000,1000]us
[modee] FLIGHT | pos=[+0.300,-0.132,-0.325]m | f_tot=[-0.64,-7.09,+4.33]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.64,-7.09,+4.33]N(w) | tau=[-0.27,+1.35,-2.23]Nm | pwm=[1000,1300,1000,1241,1000,1000]us
[modee] FLIGHT | pos=[+0.280,-0.145,-0.336]m | f_tot=[-0.53,-7.14,+4.27]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.53,-7.14,+4.27]N(w) | tau=[-0.32,+1.38,-2.08]Nm | pwm=[1000,1300,1000,1245,1000,1000]us
[modee] FLIGHT | pos=[+0.253,-0.162,-0.347]m | f_tot=[-0.39,-7.21,+4.17]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.39,-7.21,+4.17]N(w) | tau=[-0.37,+1.40,-1.91]Nm | pwm=[1000,1300,1000,1250,1000,1000]us
[modee] FLIGHT | pos=[+0.232,-0.175,-0.353]m | f_tot=[-0.28,-7.27,+4.07]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.28,-7.27,+4.07]N(w) | tau=[-0.42,+1.41,-1.72]Nm | pwm=[1000,1300,1000,1255,1000,1000]us
[modee] FLIGHT | pos=[+0.206,-0.191,-0.360]m | f_tot=[-0.16,-7.36,+3.94]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.16,-7.36,+3.94]N(w) | tau=[-0.47,+1.41,-1.57]Nm | pwm=[1000,1298,1000,1260,1000,1000]us
[modee] FLIGHT | pos=[+0.182,-0.206,-0.364]m | f_tot=[-0.03,-7.44,+3.78]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-0.03,-7.44,+3.78]N(w) | tau=[-0.51,+1.40,-1.40]Nm | pwm=[1000,1293,1000,1265,1000,1000]us
[modee] FLIGHT | pos=[+0.161,-0.218,-0.365]m | f_tot=[+0.08,-7.52,+3.62]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+0.08,-7.52,+3.62]N(w) | tau=[-0.55,+1.39,-1.25]Nm | pwm=[1000,1287,1000,1271,1000,1000]us
[modee] FLIGHT | pos=[+0.138,-0.233,-0.365]m | f_tot=[+0.24,-7.63,+3.40]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+0.24,-7.63,+3.40]N(w) | tau=[-0.56,+1.38,-1.21]Nm | pwm=[1000,1279,1000,1280,1000,1000]us
[modee] FLIGHT | pos=[+0.119,-0.246,-0.362]m | f_tot=[+0.35,-7.70,+3.22]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+0.35,-7.70,+3.22]N(w) | tau=[-0.59,+1.35,-1.05]Nm | pwm=[1000,1271,1000,1288,1000,1000]us
[modee] FLIGHT | pos=[+0.087,-0.268,-0.353]m | f_tot=[+0.42,-7.76,+3.04]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+0.42,-7.76,+3.04]N(w) | tau=[-0.63,+1.27,-0.73]Nm | pwm=[1000,1260,1001,1297,1000,1000]us
