======================================================================
HOPPER-AERO MODEE CONTROLLER (LCM)
- Always sends commands; underlying hopper_driver handles mode switching
- Right stick: desired vx/vy (same mapping as Hopper4.py)
- Press Y: start CSV log (saved under ~/hopper_logs/modee_csv/ by default). Log stops when program exits.
  (Override directory: export MODEE_LOG_DIR=/your/path)
======================================================================
[run_modee] LCM URL: udpm://239.255.76.67:7667?ttl=255
[run_modee] Safety limits:
  - tau_max: (20.0, 20.0, 20.0) Nm
  - tau_sign: (1.0, 1.0, 1.0)
  - tau_out_scale: 1.0
  - tau_out_max: 8.0
  - pwm_range: [1000.0, 1300.0] us
  - thrust_ratio: 0.22
  - thrust_max_each: 10.0 N/arm
  - thrust_min_each: 0.0 N/arm
  - wbc_w_t_ref: 0.01
  - wbc_w_tsum_ref: 0.0
  - swing_kp_xy: 20.0, swing_kd_xy: 0.8 (XY)
  - swing_kp_z: 220.0, swing_kd_z: 10 (Z)
  - use_foot_vel_lpf: True
  - foot_vel_lpf_tau: 0.015 s (~10.6 Hz cutoff)
======================================================================
[modee] waiting... have_motor=False have_imu=False have_gamepad=False
[modee] FLIGHT | pos=[-0.000,+0.000,-0.480]m | f_tot=[+0.00,+0.02,+8.13]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+0.00,+0.02,+8.13]N(w) | tau=[+1.92,+2.76,+2.47]Nm | pwm=[1000,1201,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.097,+0.059,-0.441]m | f_tot=[-4.37,+3.88,+5.64]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-4.37,+3.88,+5.64]N(w) | tau=[+0.04,+0.13,-1.33]Nm | pwm=[1000,1300,1000,1045,1000,1000]us
[modee] FLIGHT | pos=[-0.140,+0.069,-0.420]m | f_tot=[-4.67,+3.64,+5.56]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[-4.67,+3.64,+5.56]N(w) | tau=[+0.03,+0.14,-1.27]Nm | pwm=[1000,1000,1171,1300,1000,1000]us
[modee] STANCE:COMP | pos=[-0.164,+0.073,-0.406]m | f_tot=[-68.14,+30.52,+100.08]N(w) | f_grf=[-68.14,+30.52,+100.08]N(w) | f_leg=[+68.14,-30.52,-100.08]N(w) | f_prop=[-0.00,+0.00,+0.00]N(w) | tau=[+0.85,+3.47,+8.00]Nm | pwm=[1000,1000,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[-0.182,+0.071,-0.394]m | f_tot=[-64.61,+26.91,+100.15]N(w) | f_grf=[-64.61,+26.91,+100.15]N(w) | f_leg=[+64.61,-26.91,-100.15]N(w) | f_prop=[-0.00,+0.00,+0.00]N(w) | tau=[+0.88,+3.38,+8.00]Nm | pwm=[1000,1000,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[-0.187,+0.065,-0.389]m | f_tot=[-64.36,+28.59,+100.16]N(w) | f_grf=[-64.36,+28.59,+100.16]N(w) | f_leg=[+64.36,-28.59,-100.16]N(w) | f_prop=[-0.00,+0.00,+0.00]N(w) | tau=[+1.07,+3.31,+8.00]Nm | pwm=[1000,1000,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[-0.161,+0.047,-0.417]m | f_tot=[-74.82,+49.33,+99.84]N(w) | f_grf=[-74.82,+49.33,+99.84]N(w) | f_leg=[+74.82,-49.33,-99.84]N(w) | f_prop=[-0.00,+0.00,+0.00]N(w) | tau=[+1.70,+3.28,+8.00]Nm | pwm=[1000,1000,1000,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.123,+0.027,-0.452]m | f_tot=[-5.11,+5.08,+4.39]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[-5.11,+5.08,+4.39]N(w) | tau=[-0.06,+0.05,-1.46]Nm | pwm=[1000,1000,1280,1282,1000,1000]us
[modee] FLIGHT | pos=[-0.076,+0.004,-0.485]m | f_tot=[-4.97,+5.66,+3.85]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-4.97,+5.66,+3.85]N(w) | tau=[-0.06,+0.05,-1.48]Nm | pwm=[1000,1000,1274,1290,1000,1000]us
[modee] FLIGHT | pos=[-0.050,-0.024,-0.501]m | f_tot=[-4.76,+6.05,+3.54]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-4.76,+6.05,+3.54]N(w) | tau=[-0.05,+0.05,-1.49]Nm | pwm=[1000,1000,1269,1296,1000,1000]us
[modee] FLIGHT | pos=[-0.052,-0.043,-0.503]m | f_tot=[-4.66,+6.16,+3.49]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-4.66,+6.16,+3.49]N(w) | tau=[-0.05,+0.05,-1.49]Nm | pwm=[1000,1000,1267,1297,1000,1000]us
[modee] FLIGHT | pos=[-0.069,-0.082,-0.501]m | f_tot=[-4.36,+6.39,+3.46]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-4.36,+6.39,+3.46]N(w) | tau=[-0.05,+0.05,-1.50]Nm | pwm=[1000,1000,1274,1291,1000,1000]us
[modee] FLIGHT | pos=[-0.102,-0.142,-0.488]m | f_tot=[-3.78,+6.87,+3.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-3.78,+6.87,+3.19]N(w) | tau=[-0.04,+0.04,-1.50]Nm | pwm=[1000,1000,1298,1267,1000,1000]us
[modee] FLIGHT | pos=[-0.121,-0.176,-0.473]m | f_tot=[-3.38,+7.25,+2.74]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-3.38,+7.25,+2.74]N(w) | tau=[-0.03,+0.03,-1.50]Nm | pwm=[1000,1000,1300,1245,1000,1000]us
[modee] FLIGHT | pos=[-0.132,-0.195,-0.463]m | f_tot=[-2.99,+7.63,+1.97]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-2.99,+7.63,+1.97]N(w) | tau=[-0.03,+0.03,-1.50]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.142,-0.206,-0.453]m | f_tot=[-2.71,+7.81,+1.45]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-2.71,+7.81,+1.45]N(w) | tau=[+0.00,-0.01,-1.50]Nm | pwm=[1000,1000,1300,1201,1000,1000]us
[modee] FLIGHT | pos=[-0.162,-0.221,-0.435]m | f_tot=[-2.33,+7.95,+0.88]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-2.33,+7.95,+0.88]N(w) | tau=[+0.09,-0.12,-1.49]Nm | pwm=[1000,1000,1300,1172,1000,1000]us
[modee] FLIGHT | pos=[-0.179,-0.231,-0.418]m | f_tot=[-2.03,+8.01,+0.61]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-2.03,+8.01,+0.61]N(w) | tau=[+0.15,-0.21,-1.47]Nm | pwm=[1000,1000,1300,1157,1000,1000]us
[modee] FLIGHT | pos=[-0.195,-0.238,-0.402]m | f_tot=[-1.74,+8.04,+0.39]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-1.74,+8.04,+0.39]N(w) | tau=[+0.21,-0.31,-1.45]Nm | pwm=[1000,1000,1300,1146,1000,1000]us
[modee] FLIGHT | pos=[-0.205,-0.236,-0.393]m | f_tot=[-1.43,+8.04,-0.10]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-1.43,+8.04,-0.10]N(w) | tau=[+0.26,-0.39,-1.43]Nm | pwm=[1000,1001,1300,1127,1000,1000]us
[modee] FLIGHT | pos=[-0.212,-0.232,-0.387]m | f_tot=[-1.23,+8.00,-0.43]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-1.23,+8.00,-0.43]N(w) | tau=[+0.31,-0.46,-1.41]Nm | pwm=[1000,1001,1300,1114,1000,1000]us
[modee] FLIGHT | pos=[-0.224,-0.224,-0.378]m | f_tot=[-1.02,+8.00,-0.71]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-1.02,+8.00,-0.71]N(w) | tau=[+0.32,-0.48,-1.41]Nm | pwm=[1000,1017,1300,1111,1000,1000]us
[modee] FLIGHT | pos=[-0.235,-0.217,-0.370]m | f_tot=[-0.89,+8.01,-0.78]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[-0.89,+8.01,-0.78]N(w) | tau=[+0.33,-0.50,-1.40]Nm | pwm=[1000,1009,1300,1155,1000,1000]us
[modee] FLIGHT | pos=[-0.248,-0.207,-0.360]m | f_tot=[-0.70,+8.02,-0.81]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-0.70,+8.02,-0.81]N(w) | tau=[+0.34,-0.51,-1.40]Nm | pwm=[1000,1004,1300,1168,1000,1000]us
[modee] FLIGHT | pos=[-0.263,-0.195,-0.347]m | f_tot=[-0.45,+8.05,-0.73]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-0.45,+8.05,-0.73]N(w) | tau=[+0.35,-0.53,-1.39]Nm | pwm=[1000,1004,1300,1162,1000,1000]us
[modee] FLIGHT | pos=[-0.273,-0.187,-0.336]m | f_tot=[-0.22,+8.07,-0.64]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-0.22,+8.07,-0.64]N(w) | tau=[+0.36,-0.55,-1.39]Nm | pwm=[1000,1010,1300,1146,1000,1000]us
[modee] FLIGHT | pos=[-0.286,-0.176,-0.320]m | f_tot=[+0.17,+8.08,-0.47]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+0.17,+8.08,-0.47]N(w) | tau=[+0.38,-0.56,-1.38]Nm | pwm=[1000,1032,1300,1107,1000,1000]us
[modee] FLIGHT | pos=[-0.293,-0.163,-0.314]m | f_tot=[+0.34,+8.08,-0.35]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+0.34,+8.08,-0.35]N(w) | tau=[+0.39,-0.58,-1.37]Nm | pwm=[1000,1056,1300,1083,1000,1000]us
[modee] FLIGHT | pos=[-0.303,-0.144,-0.308]m | f_tot=[+0.48,+8.08,-0.18]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[+0.48,+8.08,-0.18]N(w) | tau=[+0.41,-0.61,-1.36]Nm | pwm=[1000,1066,1300,1075,1000,1000]us
[modee] FLIGHT | pos=[-0.313,-0.122,-0.301]m | f_tot=[+0.58,+8.07,+0.03]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[+0.58,+8.07,+0.03]N(w) | tau=[+0.43,-0.64,-1.34]Nm | pwm=[1000,1108,1300,1112,1000,1000]us
[modee] FLIGHT | pos=[-0.318,-0.110,-0.298]m | f_tot=[+0.63,+8.07,+0.14]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[+0.63,+8.07,+0.14]N(w) | tau=[+0.45,-0.65,-1.33]Nm | pwm=[1000,1129,1300,1132,1000,1000]us
[modee] FLIGHT | pos=[-0.325,-0.093,-0.293]m | f_tot=[+0.68,+8.06,+0.28]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+0.68,+8.06,+0.28]N(w) | tau=[+0.47,-0.67,-1.32]Nm | pwm=[1000,1081,1300,1083,1000,1000]us
[modee] STANCE:COMP | pos=[-0.335,-0.062,-0.283]m | f_tot=[+57.00,+57.00,+71.24]N(w) | f_grf=[+57.00,+57.00,+71.24]N(w) | f_leg=[-57.00,-57.00,-71.24]N(w) | f_prop=[+0.00,+0.00,+0.00]N(w) | tau=[+8.00,-3.24,+1.70]Nm | pwm=[1000,1000,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[-0.342,-0.033,-0.271]m | f_tot=[+59.12,+59.12,+73.90]N(w) | f_grf=[+59.12,+59.12,+73.90]N(w) | f_leg=[-59.12,-59.12,-73.90]N(w) | f_prop=[+0.00,+0.00,+0.00]N(w) | tau=[+8.00,-2.60,+2.35]Nm | pwm=[1000,1000,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[-0.341,+0.045,-0.264]m | f_tot=[+65.89,+65.89,+82.37]N(w) | f_grf=[+65.89,+65.89,+82.37]N(w) | f_leg=[-65.89,-65.89,-82.37]N(w) | f_prop=[+0.00,+0.00,+0.00]N(w) | tau=[+8.00,-0.50,+3.39]Nm | pwm=[1000,1000,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[-0.322,+0.156,-0.252]m | f_tot=[+70.41,+70.41,+88.01]N(w) | f_grf=[+70.41,+70.41,+88.01]N(w) | f_leg=[-70.41,-70.41,-88.01]N(w) | f_prop=[+0.00,+0.00,+0.00]N(w) | tau=[+8.00,+4.68,+5.67]Nm | pwm=[1000,1000,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[-0.286,+0.266,-0.228]m | f_tot=[+59.77,+75.67,+121.80]N(w) | f_grf=[+59.77,+75.67,+121.80]N(w) | f_leg=[-59.77,-75.67,-121.80]N(w) | f_prop=[+0.00,+0.00,-0.00]N(w) | tau=[+4.34,+4.29,+6.54]Nm | pwm=[1000,1000,1000,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.252,+0.322,-0.235]m | f_tot=[+0.36,+8.08,-0.29]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+0.36,+8.08,-0.29]N(w) | tau=[+3.58,+1.65,+2.43]Nm | pwm=[1000,1080,1300,1052,1000,1000]us
[modee] FLIGHT | pos=[-0.229,+0.328,-0.279]m | f_tot=[+0.56,+8.06,-0.47]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+0.56,+8.06,-0.47]N(w) | tau=[+3.59,+1.64,+2.41]Nm | pwm=[1000,1068,1300,1054,1000,1000]us
[modee] FLIGHT | pos=[-0.213,+0.321,-0.314]m | f_tot=[+0.80,+8.04,-0.45]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+0.80,+8.04,-0.45]N(w) | tau=[+3.60,+1.62,+2.38]Nm | pwm=[1000,1073,1300,1043,1000,1000]us
[modee] FLIGHT | pos=[-0.193,+0.309,-0.353]m | f_tot=[+1.18,+8.00,-0.16]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+1.18,+8.00,-0.16]N(w) | tau=[+3.64,+1.57,+2.32]Nm | pwm=[1000,1112,1300,1025,1000,1000]us
[modee] FLIGHT | pos=[-0.181,+0.292,-0.380]m | f_tot=[+1.55,+7.97,+0.13]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+1.55,+7.97,+0.13]N(w) | tau=[+3.73,+1.45,+2.17]Nm | pwm=[1000,1108,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.163,+0.259,-0.420]m | f_tot=[+1.97,+7.90,+0.28]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+1.97,+7.90,+0.28]N(w) | tau=[+3.80,+1.32,+2.03]Nm | pwm=[1000,1104,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.148,+0.233,-0.447]m | f_tot=[+2.29,+7.83,+0.42]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.29,+7.83,+0.42]N(w) | tau=[+3.85,+1.19,+1.88]Nm | pwm=[1000,1101,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.134,+0.212,-0.466]m | f_tot=[+2.57,+7.75,+0.63]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+2.57,+7.75,+0.63]N(w) | tau=[+3.89,+1.06,+1.75]Nm | pwm=[1000,1101,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.121,+0.195,-0.480]m | f_tot=[+2.85,+7.59,+0.96]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+2.85,+7.59,+0.96]N(w) | tau=[+3.92,+0.91,+1.59]Nm | pwm=[1000,1115,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.115,+0.188,-0.486]m | f_tot=[+2.98,+7.43,+1.21]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+2.98,+7.43,+1.21]N(w) | tau=[+3.92,+0.86,+1.54]Nm | pwm=[1000,1202,1224,1174,1000,1000]us
[modee] FLIGHT | pos=[-0.110,+0.182,-0.490]m | f_tot=[+3.16,+7.28,+1.60]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+3.16,+7.28,+1.60]N(w) | tau=[+3.93,+0.75,+1.43]Nm | pwm=[1000,1257,1008,1283,1000,1000]us
[modee] FLIGHT | pos=[-0.105,+0.178,-0.494]m | f_tot=[+3.29,+7.14,+1.91]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+3.29,+7.14,+1.91]N(w) | tau=[+3.93,+0.71,+1.39]Nm | pwm=[1000,1250,1144,1195,1000,1000]us
[modee] FLIGHT | pos=[-0.099,+0.170,-0.499]m | f_tot=[+3.44,+6.95,+2.31]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[+3.44,+6.95,+2.31]N(w) | tau=[+3.92,+0.67,+1.35]Nm | pwm=[1000,1287,1061,1217,1000,1000]us
[modee] FLIGHT | pos=[-0.095,+0.164,-0.503]m | f_tot=[+3.58,+6.90,+2.73]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+3.58,+6.90,+2.73]N(w) | tau=[+3.40,-2.81,-2.03]Nm | pwm=[1000,1236,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[-0.096,+0.170,-0.500]m | f_tot=[+3.62,+6.84,+3.07]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[+3.62,+6.84,+3.07]N(w) | tau=[+3.38,-2.80,-2.02]Nm | pwm=[1000,1126,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[-0.117,+0.215,-0.469]m | f_tot=[+3.51,+6.70,+3.45]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[+3.51,+6.70,+3.45]N(w) | tau=[+3.36,-2.77,-1.99]Nm | pwm=[1000,1115,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[-0.142,+0.265,-0.424]m | f_tot=[+3.40,+6.57,+3.69]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[+3.40,+6.57,+3.69]N(w) | tau=[+3.31,-2.70,-1.93]Nm | pwm=[1000,1181,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[-0.172,+0.320,-0.351]m | f_tot=[+3.28,+6.40,+3.89]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[+3.28,+6.40,+3.89]N(w) | tau=[+3.18,-2.59,-1.84]Nm | pwm=[1000,1300,1000,1226,1000,1000]us
[modee] FLIGHT | pos=[-0.185,+0.344,-0.304]m | f_tot=[+3.31,+6.48,+3.99]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+3.31,+6.48,+3.99]N(w) | tau=[+2.88,-2.39,-1.67]Nm | pwm=[1000,1142,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.187,+0.355,-0.277]m | f_tot=[+3.29,+6.53,+3.93]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+3.29,+6.53,+3.93]N(w) | tau=[+2.73,-2.30,-1.59]Nm | pwm=[1000,1142,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.186,+0.362,-0.253]m | f_tot=[+3.15,+6.42,+3.98]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+3.15,+6.42,+3.98]N(w) | tau=[+2.59,-2.20,-1.51]Nm | pwm=[1000,1300,1000,1232,1000,1000]us
[modee] FLIGHT | pos=[-0.186,+0.366,-0.237]m | f_tot=[+3.14,+6.51,+4.08]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+3.14,+6.51,+4.08]N(w) | tau=[+2.15,-1.92,-1.28]Nm | pwm=[1000,1146,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.184,+0.371,-0.215]m | f_tot=[+3.09,+6.57,+4.01]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+3.09,+6.57,+4.01]N(w) | tau=[-0.34,-0.30,+0.02]Nm | pwm=[1000,1146,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.182,+0.374,-0.199]m | f_tot=[+3.07,+6.60,+3.99]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+3.07,+6.60,+3.99]N(w) | tau=[-0.56,-0.12,+0.14]Nm | pwm=[1000,1145,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.180,+0.375,-0.188]m | f_tot=[+3.04,+6.62,+3.96]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+3.04,+6.62,+3.96]N(w) | tau=[-0.65,+0.00,+0.22]Nm | pwm=[1000,1144,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.179,+0.376,-0.184]m | f_tot=[+3.01,+6.64,+3.95]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+3.01,+6.64,+3.95]N(w) | tau=[-0.65,+0.06,+0.25]Nm | pwm=[1000,1143,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.177,+0.377,-0.180]m | f_tot=[+2.97,+6.65,+3.95]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+2.97,+6.65,+3.95]N(w) | tau=[-0.62,+0.09,+0.25]Nm | pwm=[1000,1142,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.176,+0.378,-0.180]m | f_tot=[+2.92,+6.67,+3.95]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+2.92,+6.67,+3.95]N(w) | tau=[-0.58,+0.11,+0.24]Nm | pwm=[1000,1141,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.175,+0.378,-0.180]m | f_tot=[+2.88,+6.68,+3.96]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+2.88,+6.68,+3.96]N(w) | tau=[-0.54,+0.11,+0.23]Nm | pwm=[1000,1140,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.174,+0.378,-0.182]m | f_tot=[+2.82,+6.70,+3.96]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+2.82,+6.70,+3.96]N(w) | tau=[-0.49,+0.10,+0.21]Nm | pwm=[1000,1139,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.173,+0.379,-0.183]m | f_tot=[+2.78,+6.71,+3.97]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+2.78,+6.71,+3.97]N(w) | tau=[-0.45,+0.09,+0.19]Nm | pwm=[1000,1137,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.173,+0.379,-0.185]m | f_tot=[+2.71,+6.73,+3.97]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+2.71,+6.73,+3.97]N(w) | tau=[-0.41,+0.09,+0.17]Nm | pwm=[1000,1136,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.172,+0.379,-0.188]m | f_tot=[+2.63,+6.75,+3.98]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+2.63,+6.75,+3.98]N(w) | tau=[-0.37,+0.08,+0.15]Nm | pwm=[1000,1134,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.171,+0.379,-0.190]m | f_tot=[+2.57,+6.77,+3.98]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+2.57,+6.77,+3.98]N(w) | tau=[-0.33,+0.07,+0.13]Nm | pwm=[1000,1132,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.171,+0.379,-0.192]m | f_tot=[+2.48,+6.79,+3.99]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[+2.48,+6.79,+3.99]N(w) | tau=[-0.29,+0.07,+0.11]Nm | pwm=[1000,1130,1300,1000,1000,1000]us
